step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,average_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0,0.0
5.0,0,0.0,0.0,12.924494586231113,0,0.0,0.914572565438266,0,0.0,0.0
10.0,0,0.0,0.0,12.214819270596772,0,0.0,0.8677088803822657,0,0.0,0.0
15.0,3,4.0,0.2222222222222222,7.412987859066217,3,4.0,0.3761704619863484,3,4.0,0.2222222222222222
20.0,8,42.0,2.3333333333333335,7.495011429163465,8,42.0,0.38508370870637926,8,42.0,2.3333333333333335
25.0,5,45.0,2.25,5.641039432488759,5,59.0,0.3839776237902107,5,59.0,3.65
30.0,10,89.0,4.45,6.080966853455303,10,89.0,0.31210207592676215,10,89.0,5.85
35.0,6,102.0,4.25,5.019775472201702,6,118.0,0.24233196704039844,6,118.0,6.666666666666667
40.0,8,138.0,5.3076923076923075,7.709848014680022,8,138.0,0.4890664352727397,8,138.0,7.538461538461538
45.0,8,178.0,5.933333333333334,9.166056675276845,8,178.0,0.5447517091161475,8,178.0,7.866666666666666
50.0,10,221.0,8.185185185185185,6.495272913290758,10,221.0,0.31755310371545686,10,221.0,10.333333333333334
55.0,8,111.0,4.111111111111111,5.175684313132854,8,199.0,0.3133755321177531,8,199.0,12.333333333333334
60.0,10,137.0,5.48,6.192173478312379,10,150.0,0.2969422941071321,10,150.0,14.88
65.0,8,164.0,5.466666666666667,6.475909885168295,8,186.0,0.3515334849280975,8,186.0,13.933333333333334
70.0,10,212.0,8.153846153846153,7.330875175940894,10,225.0,0.34444293231712053,10,225.0,17.923076923076923
75.0,6,218.0,6.055555555555555,8.128097279629394,6,234.0,0.4954493890998616,6,234.0,14.11111111111111
80.0,10,262.0,8.1875,8.434896300389362,10,262.0,0.5024144232354132,10,262.0,17.25
85.0,8,170.0,5.0,5.677723417283189,8,170.0,0.3064989083323334,8,170.0,17.529411764705884
90.0,18,243.0,7.59375,5.544753195541657,18,243.0,0.23714553678144343,18,243.0,20.90625
95.0,12,243.0,7.59375,4.086534135908706,12,289.0,0.1979399929602526,12,289.0,23.34375
100.0,12,287.0,9.566666666666666,5.733412679898517,12,299.0,0.3157493297519022,12,299.0,26.766666666666666
105.0,12,347.0,10.205882352941176,7.337771083059488,12,347.0,0.3421789813401955,12,347.0,25.38235294117647
110.0,9,126.0,3.5,6.508572972839483,9,285.0,0.3521648414297299,9,285.0,25.416666666666668
115.0,10,128.0,3.878787878787879,7.666626218452346,10,174.0,0.457775315926871,10,174.0,29.181818181818183
120.0,9,149.0,4.65625,5.7694494842323,9,212.0,0.2876241807124609,9,212.0,31.75
125.0,12,199.0,6.21875,5.995001131787854,12,247.0,0.291864707389377,12,247.0,33.375
130.0,14,268.0,8.375,6.610465175574791,14,314.0,0.21282598307760417,14,314.0,35.53125
135.0,10,117.0,3.65625,6.766750183662676,10,286.0,0.35172244828337607,10,286.0,37.59375
140.0,8,116.0,3.8666666666666667,7.089438347587963,8,197.0,0.34624329418665745,8,197.0,41.233333333333334
145.0,6,144.0,4.8,7.49299233142056,6,206.0,0.3769760364550869,6,206.0,42.56666666666667
150.0,10,192.0,5.647058823529412,8.728816961932925,10,248.0,0.5189570119742365,10,248.0,38.970588235294116
155.0,4,38.0,1.2258064516129032,7.203887951407177,4,168.0,0.3774594549525903,4,168.0,43.96774193548387
160.0,8,66.0,2.0625,7.183494198349558,8,76.0,0.3779410635685117,8,76.0,43.46875
165.0,10,106.0,3.7857142857142856,5.618296979173423,10,118.0,0.24437765369084302,10,118.0,51.32142857142857
170.0,14,168.0,5.6,6.696020473635867,14,178.0,0.29488072315216235,14,178.0,49.96666666666667
175.0,9,88.0,3.142857142857143,6.417584589602315,9,176.0,0.2833994712648331,9,176.0,55.75
180.0,10,116.0,4.296296296296297,6.43608919556865,10,128.0,0.2913239182082683,10,128.0,59.2962962962963
185.0,8,138.0,4.451612903225806,6.824849196949145,8,162.0,0.37355045708657814,8,162.0,53.193548387096776
190.0,10,188.0,5.875,7.646567029756715,10,200.0,0.37963053484133796,10,200.0,53.09375
195.0,8,118.0,3.806451612903226,6.751699652251234,8,189.0,0.3031258728515257,8,189.0,56.32258064516129
200.0,10,164.0,5.655172413793103,6.446857391951733,10,176.0,0.3158614438343217,10,176.0,61.793103448275865
205.0,12,204.0,7.0344827586206895,5.975340696495635,12,223.0,0.2915890687224647,12,223.0,63.724137931034484
210.0,12,264.0,9.10344827586207,6.641390915992412,12,276.0,0.34018295230762374,12,276.0,65.79310344827586
215.0,7,155.0,5.7407407407407405,6.5441134938830094,7,253.0,0.27026592519552867,7,253.0,72.48148148148148
220.0,5,158.0,4.514285714285714,8.588826097917611,5,180.0,0.5324174152823723,5,180.0,56.628571428571426
225.0,11,80.0,2.5806451612903225,8.074503503544104,11,102.0,0.49220647511217125,11,102.0,65.35483870967742
230.0,16,141.0,4.2727272727272725,4.757057471460585,16,163.0,0.21067346514841903,16,163.0,63.24242424242424
235.0,15,159.0,5.129032258064516,4.323313514749248,15,222.0,0.21703713296488933,15,222.0,70.19354838709677
240.0,12,204.0,6.181818181818182,5.6131799758640595,12,244.0,0.2524360119798812,12,244.0,67.84848484848484
245.0,11,136.0,4.121212121212121,5.955141891055612,11,222.0,0.27529465316612217,11,222.0,69.72727272727273
250.0,15,205.0,6.612903225806452,4.744699958232299,15,239.0,0.17761637067959976,15,239.0,76.45161290322581
255.0,14,237.0,6.583333333333333,5.796694086584779,14,294.0,0.3157314935818958,14,294.0,68.11111111111111
260.0,10,268.0,7.6571428571428575,6.64549352672054,10,306.0,0.3884316743887194,10,306.0,71.54285714285714
265.0,9,83.0,2.3055555555555554,5.773438556852304,9,247.0,0.28480402624947154,9,247.0,70.80555555555556
270.0,11,46.0,1.3142857142857143,6.331537586046482,11,122.0,0.33601907175124435,11,122.0,74.2
275.0,10,49.0,1.4848484848484849,5.566051915915727,10,122.0,0.24892349966763297,10,122.0,80.27272727272727
280.0,10,75.0,2.0833333333333335,6.61110688124708,10,129.0,0.3222071117808878,10,129.0,74.83333333333333
285.0,10,125.0,4.032258064516129,8.19879938874251,10,160.0,0.3796711119725823,10,160.0,88.51612903225806
290.0,12,177.0,4.783783783783784,8.770347739140009,12,212.0,0.5015313179474358,12,212.0,75.56756756756756
295.0,9,126.0,3.6,8.321883960797562,9,212.0,0.49460849491544084,9,212.0,81.34285714285714
300.0,9,171.0,5.896551724137931,7.594990656497774,9,206.0,0.415192239512343,9,206.0,99.72413793103448
305.0,8,59.0,1.903225806451613,6.530463826723446,8,171.0,0.2972739819438787,8,171.0,94.87096774193549
310.0,8,53.0,1.8928571428571428,6.548307046372275,8,96.0,0.29730122713894935,8,96.0,106.35714285714286
315.0,10,53.0,1.7666666666666666,6.430721065677697,10,103.0,0.31949791664809934,10,103.0,100.83333333333333
320.0,8,84.0,2.896551724137931,6.965337808129322,8,121.0,0.3427704093706893,8,121.0,105.72413793103448
325.0,10,126.0,3.9375,9.043328566143176,10,153.0,0.4423280255687218,10,153.0,97.125
330.0,5,90.0,3.103448275862069,8.305059673525482,5,143.0,0.4647426932489181,5,143.0,108.55172413793103
335.0,7,112.0,4.148148148148148,7.802910101456074,7,118.0,0.4157402614360219,7,118.0,117.62962962962963
340.0,9,127.0,4.703703703703703,6.521776034310329,9,148.0,0.29451144282241387,9,148.0,119.25925925925925
345.0,9,172.0,6.37037037037037,7.7851488796845745,9,178.0,0.3893886081412698,9,178.0,120.92592592592592
350.0,9,217.0,8.346153846153847,7.509133330378357,9,223.0,0.32810337837564607,9,223.0,127.3076923076923
355.0,6,150.0,6.0,6.832354738249128,6,201.0,0.3672070712250312,6,201.0,134.08
360.0,9,190.0,9.047619047619047,6.018142380357178,9,196.0,0.24330292640214715,9,196.0,161.52380952380952
365.0,9,217.0,6.78125,7.449311861535177,9,231.0,0.46503138761857515,9,231.0,107.4375
370.0,8,255.0,9.444444444444445,7.43630421323212,8,263.0,0.47077624675152047,8,263.0,128.8148148148148
375.0,10,163.0,4.9393939393939394,5.43896225487806,10,173.0,0.2666198751503151,10,173.0,106.9090909090909
380.0,17,242.0,8.344827586206897,4.929441696060553,17,250.0,0.2239162244443158,17,250.0,124.37931034482759
385.0,14,281.0,8.515151515151516,4.909661613657031,14,308.0,0.2580897717438906,14,308.0,111.66666666666667
390.0,14,351.0,12.10344827586207,5.843774097891875,14,357.0,0.2738189798552639,14,357.0,129.48275862068965
395.0,8,165.0,5.0,5.233633587163677,8,313.0,0.1962351164567913,8,313.0,115.54545454545455
400.0,9,121.0,3.5588235294117645,7.3371056032658055,9,197.0,0.4292248805437308,9,197.0,113.44117647058823
405.0,8,131.0,3.638888888888889,6.846911467007148,8,225.0,0.3865746132431752,8,225.0,108.30555555555556
410.0,11,176.0,5.333333333333333,6.550958945583185,11,256.0,0.31475339703355565,11,256.0,119.63636363636364
415.0,10,75.0,2.2058823529411766,6.196650404823062,10,239.0,0.2734516083317223,10,239.0,117.94117647058823
420.0,13,122.0,4.206896551724138,5.784974702159746,13,203.0,0.2094523065011429,13,203.0,140.17241379310346
425.0,10,150.0,4.6875,6.013601393048227,10,247.0,0.26386168720431563,10,247.0,128.9375
430.0,11,201.0,7.178571428571429,6.253858268125508,11,280.0,0.2551200442124775,11,280.0,149.17857142857142
435.0,8,98.0,2.6486486486486487,7.174670205342888,8,240.0,0.43316555763362763,8,240.0,114.24324324324324
440.0,8,43.0,1.34375,8.004199519933728,8,138.0,0.4873845134500657,8,138.0,133.15625
445.0,4,32.0,0.8648648648648649,6.206121114679467,4,120.0,0.3271125585108553,4,120.0,116.0
