step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,12.161208196700224,0,0.0,0.8941644568782287,0,0.0
10.0,0,0.0,0.0,11.848372030025176,0,0.0,0.8807814976467778,0,0.0
15.0,5,10.0,0.5555555555555556,6.407235671925614,5,10.0,0.3783687471123972,5,10.0
20.0,9,52.0,2.888888888888889,6.5914497432483845,9,52.0,0.3622791217049723,9,52.0
25.0,8,59.0,2.6818181818181817,5.3466102698837625,8,74.0,0.35774565348385395,8,74.0
30.0,11,111.0,5.285714285714286,5.326776748365078,11,111.0,0.2758777335641936,11,111.0
35.0,9,80.0,3.2,5.427577032863494,9,126.0,0.2938336475814574,9,126.0
40.0,6,84.0,3.111111111111111,8.320629315600835,6,106.0,0.5015468132838217,6,106.0
45.0,5,53.0,1.7096774193548387,8.632357183226405,5,64.0,0.49526428824493524,5,64.0
50.0,14,100.0,3.7037037037037037,4.77708927820833,14,111.0,0.24692495169088158,14,111.0
55.0,13,82.0,2.8275862068965516,4.020420863948379,13,135.0,0.2284992767723618,13,135.0
60.0,15,156.0,5.777777777777778,4.849160711902937,15,167.0,0.2150384779431284,15,167.0
65.0,18,238.0,7.212121212121212,4.510575864968736,18,249.0,0.20116120059875406,18,249.0
70.0,21,341.0,11.366666666666667,2.769558455300855,21,352.0,0.13075795900350187,21,352.0
75.0,22,358.0,9.179487179487179,4.3265488381398765,22,414.0,0.2966653995778318,22,414.0
80.0,23,473.0,12.128205128205128,4.676727329655983,23,484.0,0.25857847843540066,23,484.0
85.0,25,532.0,12.090909090909092,3.821932512271274,25,563.0,0.20873566791029233,25,563.0
90.0,29,669.0,16.317073170731707,2.5640214182646104,29,680.0,0.06491315781511282,29,680.0
95.0,29,796.0,17.68888888888889,3.715955948908765,29,817.0,0.15084620931000503,29,817.0
100.0,33,946.0,22.0,2.418254363710227,33,957.0,0.05203062314979272,33,957.0
105.0,35,1119.0,25.431818181818183,2.3003421753546704,35,1130.0,0.10983503372241822,35,1130.0
110.0,36,1276.0,26.583333333333332,2.0655634139110597,36,1287.0,0.12753822246370053,36,1287.0
115.0,37,1461.0,29.816326530612244,2.6813926804240986,37,1472.0,0.13867329790338873,37,1472.0
120.0,33,1211.0,24.22,2.4927903215547476,33,1499.0,0.10378904568439387,33,1499.0
125.0,28,739.0,15.395833333333334,2.954860341701226,28,1224.0,0.09115778992750187,28,1224.0
130.0,18,428.0,8.916666666666666,3.9684352206564775,18,1331.0,0.14840184748432952,18,1331.0
135.0,18,257.0,5.711111111111111,3.688673703604891,18,1405.0,0.1380805472959887,18,1405.0
140.0,18,127.0,3.0238095238095237,3.2032950693054105,18,1383.0,0.14162945015282954,18,1383.0
145.0,25,239.0,4.877551020408164,3.254672086954666,25,1496.0,0.1792683683714352,25,1496.0
150.0,33,390.0,7.5,2.8730617249005252,33,1650.0,0.16305067063347642,33,1650.0
155.0,35,436.0,8.384615384615385,1.6304470144644456,35,1646.0,0.10310465959714758,35,1646.0
160.0,34,413.0,7.648148148148148,2.5630366704003325,34,1424.0,0.08998861821041676,34,1424.0
165.0,28,409.0,7.574074074074074,3.403980905553763,28,1483.0,0.10500160704145979,28,1483.0
170.0,25,375.0,7.352941176470588,2.7875941143023546,25,1612.0,0.11856333912075889,25,1612.0
175.0,21,193.0,4.020833333333333,2.466976889526121,21,1629.0,0.1341123016113611,21,1629.0
180.0,24,247.0,4.94,2.61969799859922,24,1600.0,0.09816235505172487,24,1600.0
185.0,30,385.0,6.637931034482759,3.9241046748970203,30,1684.0,0.13545380450250125,30,1684.0
190.0,38,559.0,9.637931034482758,3.348270633604155,38,1859.0,0.11388789741206858,38,1859.0
195.0,44,769.0,14.50943396226415,1.7767744997026131,44,2069.0,0.04108424311021653,44,2069.0
200.0,40,824.0,16.48,1.5256529507118968,40,2209.0,0.05295090061022028,40,2209.0
205.0,38,1004.0,20.08,2.295451877947577,38,2314.0,0.07581489887797176,38,2314.0
210.0,40,1204.0,24.08,2.5863639890171988,40,2504.0,0.045551567765315604,40,2504.0
215.0,38,1384.0,30.08695652173913,1.7894553402981472,38,2684.0,0.03842429743943346,38,2684.0
220.0,38,1574.0,31.48,3.1413953087960933,38,2874.0,0.16242433580468082,38,2874.0
225.0,38,1764.0,35.28,3.258096958143317,38,3064.0,0.1701320034945963,38,3064.0
230.0,40,1956.0,40.75,1.2402559411999414,40,3256.0,0.05014620740666491,40,3256.0
235.0,38,1757.0,37.38297872340426,1.2613152311304492,38,3178.0,0.05943649959637632,38,3178.0
240.0,29,1338.0,28.46808510638298,2.6206139979262657,29,2808.0,0.07399974327730105,29,2808.0
245.0,22,899.0,18.729166666666668,4.836784471029348,22,2202.0,0.15668371182611723,22,2202.0
250.0,11,378.0,8.790697674418604,4.709466376526439,11,2242.0,0.20777557632916444,11,2242.0
255.0,11,127.0,2.8863636363636362,5.5588125211980515,11,2283.0,0.28890458176246475,11,2283.0
260.0,12,141.0,3.0652173913043477,5.008322356084906,12,2103.0,0.26543632058942446,12,2103.0
265.0,11,155.0,3.297872340425532,4.334442998699146,11,1700.0,0.19796354580888129,11,1700.0
270.0,13,187.0,3.8958333333333335,5.277889375219736,13,1185.0,0.194008335404174,13,1185.0
275.0,6,36.0,0.8,4.266464371968242,6,1149.0,0.17782010876888033,6,1149.0
280.0,12,65.0,1.5853658536585367,4.795749628141021,12,1083.0,0.23310769588998995,12,1083.0
285.0,13,90.0,2.0454545454545454,4.571224216885285,13,966.0,0.1864365361653555,13,966.0
290.0,9,86.0,1.72,5.005087344517404,9,663.0,0.2669048627927602,9,663.0
295.0,12,112.0,2.196078431372549,4.4297050567842176,12,712.0,0.23189013212431983,12,712.0
300.0,16,170.0,3.617021276595745,2.623058314646006,16,782.0,0.14147474113702876,16,782.0
305.0,24,273.0,5.6875,2.4860604389676397,24,889.0,0.10072459896214822,24,889.0
310.0,25,324.0,6.352941176470588,1.9576288184972552,25,849.0,0.05260465592602916,25,849.0
315.0,24,345.0,6.9,2.584489049097449,24,641.0,0.09273681661555394,24,641.0
320.0,22,389.0,7.627450980392157,4.181721090258227,22,548.0,0.1460540010866682,22,548.0
325.0,19,438.0,8.588235294117647,4.339813273804209,19,636.0,0.2164803575460746,19,636.0
330.0,22,504.0,10.285714285714286,3.7325192305682053,22,735.0,0.22632269995077206,22,735.0
335.0,27,563.0,11.26,2.29023253548419,27,794.0,0.14894055261860595,27,794.0
340.0,36,725.0,13.181818181818182,1.5752774248167896,36,956.0,0.08166026952124171,36,956.0
345.0,40,909.0,15.672413793103448,0.9311007377042102,40,1146.0,0.022057482251169207,40,1146.0
350.0,48,1137.0,18.95,1.417507023205578,48,1368.0,0.03746653636298108,48,1368.0
355.0,48,1223.0,20.383333333333333,1.3861902865472948,48,1533.0,0.024984299467725322,48,1533.0
360.0,40,1196.0,21.357142857142858,1.8844548720347325,40,1600.0,0.05582798667682796,40,1600.0
365.0,33,1193.0,18.640625,3.820043208247351,33,1708.0,0.18419598093117306,33,1708.0
370.0,33,1189.0,19.816666666666666,2.8004226264874776,33,1869.0,0.1612804187308447,33,1869.0
375.0,27,650.0,11.206896551724139,1.7573071881567535,27,1806.0,0.11847403238112937,27,1806.0
380.0,30,261.0,4.209677419354839,2.4418213538357323,30,1598.0,0.09988639616373005,30,1598.0
385.0,32,340.0,5.151515151515151,3.58375403686558,32,1368.0,0.12995915352939028,32,1368.0
390.0,33,379.0,5.921875,3.0142527103681704,33,1339.0,0.10642358487422639,33,1339.0
395.0,32,349.0,5.721311475409836,3.2170437590200938,32,1244.0,0.06264894654036364,32,1244.0
400.0,24,316.0,5.180327868852459,4.178150039560528,24,1262.0,0.18840741476977943,24,1262.0
405.0,18,265.0,4.818181818181818,4.680223691615329,18,1264.0,0.2328159381435408,18,1264.0
410.0,14,228.0,4.222222222222222,3.8826815190276367,14,1209.0,0.14885427863211106,14,1209.0
415.0,17,276.0,5.3076923076923075,3.5549215678879182,17,1078.0,0.15273522406694692,17,1078.0
420.0,11,147.0,2.826923076923077,3.5609228932447197,11,959.0,0.11525918820507634,11,959.0
425.0,16,188.0,3.6862745098039214,3.9328599252432728,16,917.0,0.15770383318338704,16,917.0
430.0,17,195.0,4.0625,3.212689271474409,17,964.0,0.11704178571716195,17,964.0
435.0,23,299.0,5.537037037037037,4.146904810221002,23,1020.0,0.21589254303522712,23,1020.0
440.0,29,405.0,7.232142857142857,3.59015556100242,29,1110.0,0.17394508546294166,29,1110.0
445.0,39,574.0,10.070175438596491,2.3796598046573973,39,1280.0,0.08528442553980944,39,1280.0
450.0,39,615.0,11.38888888888889,2.1872094986713426,39,1326.0,0.052670707867642774,39,1326.0
455.0,30,542.0,10.423076923076923,3.167080920348776,30,1225.0,0.0812012745177838,30,1225.0
460.0,23,306.0,6.12,3.2899343564099515,23,1188.0,0.12156492571574613,23,1188.0
465.0,20,248.0,5.511111111111111,2.5112071760441017,20,1272.0,0.08889536756844624,20,1272.0
470.0,22,236.0,4.72,3.113801890442525,22,1372.0,0.16462547918791656,22,1372.0
475.0,30,369.0,7.38,2.1493295433727373,30,1508.0,0.14432514435017393,30,1508.0
480.0,38,543.0,10.86,0.9473659030814519,38,1682.0,0.07163958742962931,38,1682.0
485.0,50,761.0,14.092592592592593,0.5233935756762487,50,1905.0,0.035288841054302425,50,1905.0
490.0,48,992.0,18.37037037037037,0.37649854966496954,48,2144.0,0.012408221618212546,48,2144.0
495.0,50,1240.0,22.142857142857142,1.3584696412397659,50,2384.0,0.03709588276754989,50,2384.0
500.0,50,1490.0,26.607142857142858,1.1926314771854807,50,2634.0,0.024633974181316708,50,2634.0
505.0,52,1745.0,30.086206896551722,1.4386114715590184,52,2889.0,0.10354109895198148,52,2889.0
510.0,52,2005.0,33.416666666666664,1.7120839849672962,52,3149.0,0.12080479283623706,52,3149.0
515.0,46,1857.0,30.95,1.4841963930689515,46,3249.0,0.0941285452727335,46,3249.0
520.0,44,1819.0,29.338709677419356,2.1577319319220805,44,3223.0,0.0756486802397276,44,3223.0
525.0,46,2033.0,32.79032258064516,1.9280158769380504,46,3437.0,0.03749233342376312,46,3437.0
530.0,52,2279.0,37.983333333333334,1.2584667666807714,52,3683.0,0.03479829013999897,52,3683.0
535.0,48,2099.0,36.189655172413794,1.1812676384727463,48,3664.0,0.04080322586933603,48,3664.0
540.0,40,1611.0,28.767857142857142,1.987304928407976,40,3205.0,0.0462702686665053,40,3205.0
545.0,27,1046.0,17.147540983606557,3.457169712833148,27,3234.0,0.16997937321421844,27,3234.0
550.0,16,420.0,7.368421052631579,3.7227031347186963,16,3133.0,0.171804864235987,16,3133.0
555.0,21,242.0,4.245614035087719,2.9914099940941603,21,3218.0,0.11978880553628653,21,3218.0
560.0,36,396.0,6.947368421052632,1.3168930189599404,36,3372.0,0.06087824327074532,36,3372.0
565.0,47,609.0,10.5,0.6245163570322179,47,3585.0,0.04355163811963229,47,3585.0
570.0,48,773.0,12.883333333333333,0.7981932342182129,48,3731.0,0.04509601770726213,48,3731.0
575.0,46,944.0,15.733333333333333,1.839884968583636,46,3836.0,0.045606255123858304,46,3836.0
580.0,43,973.0,14.308823529411764,3.2735726007017454,43,3727.0,0.14830938735395033,43,3727.0
585.0,37,875.0,13.671875,3.5744088946085224,37,3363.0,0.16331194270488267,37,3363.0
590.0,35,825.0,13.095238095238095,3.6176204501708478,35,2762.0,0.11065519087727645,35,2762.0
595.0,23,656.0,11.11864406779661,3.8280207607826355,23,2847.0,0.15343857678441292,23,2847.0
600.0,22,605.0,11.203703703703704,4.026407966299594,22,2856.0,0.16507543081739048,22,2856.0
605.0,28,728.0,13.0,3.817968446908799,28,2967.0,0.11812447717997006,28,2967.0
610.0,29,408.0,7.285714285714286,2.58849042613278,29,2935.0,0.09532104183201973,29,2935.0
615.0,31,349.0,5.721311475409836,3.590987027403502,31,2792.0,0.15024165134589684,31,2792.0
620.0,36,388.0,6.466666666666667,3.1118845329988662,36,2678.0,0.12471640213348831,36,2678.0
625.0,35,374.0,6.448275862068965,2.850257811170372,35,2164.0,0.08208348056412645,35,2164.0
630.0,27,332.0,5.928571428571429,3.295218755692171,27,2194.0,0.11181491086066457,27,2194.0
635.0,21,283.0,5.4423076923076925,3.6744761227634863,21,2165.0,0.11647266685817004,21,2165.0
640.0,19,235.0,4.607843137254902,3.399436143398219,19,1976.0,0.12173382157714799,19,1976.0
645.0,18,280.0,5.490196078431373,3.9674106397278606,18,1506.0,0.15348171753382514,18,1506.0
650.0,10,165.0,2.8947368421052633,4.640320489084388,10,1391.0,0.23180241558007816,10,1391.0
655.0,14,214.0,4.037735849056604,4.631515157782589,14,1379.0,0.252215551588759,14,1379.0
660.0,20,297.0,5.711538461538462,3.9274523455973602,20,1465.0,0.11781828878718734,20,1465.0
665.0,30,429.0,8.25,2.3737895632318877,30,1599.0,0.08014081661969641,30,1599.0
670.0,39,609.0,11.711538461538462,1.307305844393483,39,1779.0,0.05231540400207566,39,1779.0
675.0,40,674.0,12.716981132075471,1.056802542559609,40,1700.0,0.052103191993351186,40,1700.0
680.0,35,661.0,12.471698113207546,2.6295965042051224,35,1329.0,0.08452854428323932,35,1329.0
685.0,28,443.0,7.771929824561403,3.7103674903646477,28,1300.0,0.15322544512720762,28,1300.0
690.0,24,402.0,7.444444444444445,3.7347171629550964,24,1380.0,0.17340815779280952,24,1380.0
695.0,24,404.0,7.769230769230769,2.6574486374050226,24,1459.0,0.10947174301570624,24,1459.0
700.0,33,549.0,10.166666666666666,2.293939735618063,33,1586.0,0.08018361036692259,33,1586.0
705.0,33,609.0,10.875,2.2001507017245414,33,1579.0,0.05661175958956582,33,1579.0
710.0,31,604.0,10.981818181818182,2.9354816753398407,31,1421.0,0.09598431463825838,31,1421.0
715.0,27,640.0,12.075471698113208,4.280477325336165,27,1238.0,0.12354773234752951,27,1238.0
720.0,19,652.0,13.04,5.58586363045446,19,1092.0,0.18620112812146636,19,1092.0
725.0,10,217.0,4.254901960784314,6.690895479691669,10,952.0,0.38949846474971545,10,952.0
730.0,10,79.0,1.6808510638297873,5.698532908265651,10,721.0,0.3298789105380211,10,721.0
735.0,17,150.0,2.830188679245283,5.296857724742449,17,611.0,0.21946594872445177,17,611.0
740.0,25,262.0,4.851851851851852,3.6358032199914447,25,723.0,0.1024055644848854,25,723.0
745.0,34,415.0,7.980769230769231,1.8009587949854584,34,877.0,0.0590206300637717,34,877.0
750.0,35,467.0,8.98076923076923,1.3965987344311726,35,947.0,0.05595458613347148,35,947.0
755.0,34,470.0,9.4,2.1381807568245965,34,909.0,0.058078248252228,34,909.0
760.0,29,472.0,8.581818181818182,3.1023867874892685,29,1060.0,0.15763221350108048,29,1060.0
765.0,26,488.0,9.384615384615385,2.223509564357389,26,1199.0,0.14312967332986237,26,1199.0
770.0,23,246.0,4.730769230769231,1.8472872574432837,23,1207.0,0.12661027408857628,23,1207.0
775.0,27,278.0,4.964285714285714,2.6869630553572423,27,1168.0,0.11567765104594827,27,1168.0
780.0,34,435.0,7.767857142857143,3.0527151532248413,34,1238.0,0.05341468021476945,34,1238.0
785.0,37,493.0,8.803571428571429,2.624327433594794,37,1363.0,0.05609822356502527,37,1363.0
790.0,40,678.0,13.038461538461538,2.5638984466966717,40,1493.0,0.04648099678364511,40,1493.0
795.0,35,667.0,11.910714285714286,3.483803073074452,35,1502.0,0.16236349357597013,35,1502.0
800.0,26,513.0,10.058823529411764,4.245629232099543,26,1336.0,0.21980851939070387,26,1336.0
805.0,22,401.0,7.711538461538462,3.5025143213846808,22,1452.0,0.12744897657932938,22,1452.0
810.0,23,248.0,5.166666666666667,2.348716092267669,23,1567.0,0.09885276756575707,23,1567.0
815.0,21,144.0,3.2,1.6289790144256484,21,1623.0,0.08682111615352099,21,1623.0
820.0,25,262.0,5.346938775510204,2.8101112265519426,25,1685.0,0.09841539645928853,25,1685.0
825.0,25,280.0,5.6,3.0571445175323833,25,1645.0,0.06890686943427372,25,1645.0
830.0,23,239.0,4.509433962264151,4.18744228455645,23,1377.0,0.1752042460255021,23,1377.0
835.0,18,227.0,4.54,4.723547959814023,18,1408.0,0.21488054181817748,18,1408.0
840.0,17,217.0,4.822222222222222,3.3319118007633817,17,1495.0,0.13389777208567516,17,1495.0
