step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,t_stopped,t_accumulated_waiting_time,t_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time
0.0,0,0.0,0.0,0.0,0,0.0,1.0,0,0.0
5.0,0,0.0,0.0,13.19366278065995,0,0.0,0.9283033282386652,0,0.0
10.0,0,0.0,0.0,12.757100855669876,0,0.0,0.8984068203540697,0,0.0
15.0,5,6.0,0.3333333333333333,6.149820101708105,5,6.0,0.3846073097528951,5,6.0
20.0,9,44.0,2.4444444444444446,6.2827766890662105,9,44.0,0.35377508773445215,9,44.0
25.0,12,95.0,4.523809523809524,4.568502353288179,12,95.0,0.3319871034605426,12,95.0
30.0,11,100.0,4.761904761904762,4.354736819939623,11,125.0,0.2797476564837382,11,125.0
35.0,13,160.0,6.4,4.495758101605365,13,160.0,0.19630314725134576,13,160.0
40.0,11,122.0,3.935483870967742,5.831386984127762,11,188.0,0.33932103353512566,11,188.0
45.0,6,111.0,3.5806451612903225,7.193927034767904,6,161.0,0.45052770262183706,6,161.0
50.0,8,145.0,4.393939393939394,7.432998883268759,8,172.0,0.35577863588124536,8,172.0
55.0,15,206.0,6.645161290322581,5.223558337376071,15,233.0,0.2362671635349315,15,233.0
60.0,14,94.0,3.357142857142857,3.3715844858814017,14,225.0,0.15050602531775353,14,225.0
65.0,15,134.0,4.0606060606060606,5.623653834159723,15,187.0,0.2816167543015199,15,187.0
70.0,13,111.0,3.5806451612903225,4.25809293951966,13,213.0,0.1656044573826161,13,213.0
75.0,10,54.0,1.3170731707317074,7.457423527024891,10,188.0,0.4320500468026184,10,188.0
80.0,8,70.0,1.8918918918918919,6.9907147054533505,8,210.0,0.3896426990408187,8,210.0
85.0,16,133.0,3.41025641025641,4.899767010216478,16,273.0,0.24521827871127078,16,273.0
90.0,23,236.0,6.555555555555555,3.2296915515749074,23,376.0,0.14482063368107534,23,376.0
95.0,28,366.0,9.631578947368421,2.0145400848990813,28,506.0,0.11045172303847377,28,506.0
100.0,26,406.0,10.41025641025641,1.8219212930946798,26,586.0,0.10863635095519812,26,586.0
105.0,20,375.0,8.928571428571429,3.843137253973747,20,581.0,0.1907793175107354,20,581.0
110.0,12,143.0,2.9791666666666665,4.683984795833528,12,548.0,0.23231788689399271,12,548.0
115.0,11,98.0,2.1777777777777776,5.399137969795262,11,444.0,0.3156148937010295,11,444.0
120.0,13,109.0,2.369565217391304,4.284143819495074,13,389.0,0.17527535288319618,13,389.0
125.0,19,126.0,2.739130434782609,4.70678536990047,19,352.0,0.17412173010896675,19,352.0
130.0,14,156.0,3.5454545454545454,3.488745735469392,14,417.0,0.12524399276197792,14,417.0
135.0,20,231.0,5.25,3.6482048902449407,20,493.0,0.16845641117477142,20,493.0
140.0,25,242.0,5.5,2.6756038460743885,25,504.0,0.10796625577669705,25,504.0
145.0,33,390.0,8.478260869565217,2.505024322219071,33,652.0,0.1416427993152445,33,652.0
150.0,37,572.0,11.0,2.8026013074573646,37,834.0,0.1694549849033953,37,834.0
155.0,35,612.0,12.24,1.6165683480677395,35,924.0,0.10847385695507232,35,924.0
